source_ip,dest_ip,packet_size,time_diff
10.8.0.6,157.185.188.1,409,0.18689299999999776
10.8.0.6,157.185.188.1,409,0.006173999999987245
10.8.0.6,157.185.188.1,440,0.0004150000000322507
10.8.0.6,157.185.188.1,438,0.0008889999999723841
10.8.0.6,8.37.239.2,816,197.85172600000004
10.8.0.6,8.37.239.2,816,0.009920999999962987
157.185.188.1,10.8.0.6,616,0.157937000000004
157.185.188.1,10.8.0.6,1252,0.0005919999999832726
10.8.0.6,157.185.188.1,517,0.16823699999997643
10.8.0.6,157.185.188.1,450,0.04156100000000151
8.37.239.2,10.8.0.6,266,197.833486
8.37.239.2,10.8.0.6,266,0.019046000000003005
10.8.0.6,157.185.188.1,638,0.3360010000000102
10.8.0.6,8.37.239.2,819,0.4600700000000302
10.8.0.6,157.185.188.1,357,0.04236700000001292
10.8.0.6,157.185.188.1,637,0.05716499999999769
10.8.0.6,157.185.188.1,363,0.031737000000021
157.185.188.1,10.8.0.6,782,0.5361659999999802
157.185.188.1,10.8.0.6,782,0.0417810000000145
8.37.239.2,10.8.0.6,266,0.45085499999999
157.185.188.1,10.8.0.6,974,0.020875999999987016
10.8.0.6,157.185.188.1,361,0.0852170000000001
10.8.0.6,157.185.188.1,391,0.044622000000003936
157.185.188.1,10.8.0.6,700,0.09845599999999877
10.8.0.6,157.185.188.1,360,0.052329999999983556
157.185.188.1,10.8.0.6,341,0.37443799999999783
157.185.188.1,10.8.0.6,719,0.04926199999999881
157.185.188.1,10.8.0.6,1052,0.12177700000000868
157.185.188.1,10.8.0.6,1052,0.04972000000003618
157.185.188.1,10.8.0.6,788,0.6514219999999682
10.8.0.6,36.110.213.49,493,0
10.8.0.6,192.229.133.187,513,0
10.8.0.6,192.229.133.187,499,0.0012789999999540669
36.110.213.49,10.8.0.6,62,0
192.229.133.187,10.8.0.6,1056,0
192.229.133.187,10.8.0.6,162,0.0037829999999985375
10.8.0.6,192.229.133.187,543,0.31000300000005154
157.185.188.1,10.8.0.6,1008,0.9664870000000292
10.8.0.6,192.229.133.187,497,0.7588779999999815
192.229.133.187,10.8.0.6,915,0.7852750000000128
10.8.0.6,157.185.188.1,1291,2.8400760000000105
192.229.133.187,10.8.0.6,549,0.2812109999999848
10.8.0.6,157.185.188.1,381,0.46316300000000865
10.8.0.6,157.185.188.1,387,0.10336599999999407
10.8.0.6,157.185.188.1,443,0.005258999999966818
10.8.0.6,157.185.188.1,444,0.006383000000028005
10.8.0.6,157.185.188.1,443,0.00390799999996716
157.185.188.1,10.8.0.6,1059,1.2757249999999658
10.8.0.6,157.185.188.1,327,0.10213600000002998
157.185.188.1,10.8.0.6,416,0.10236400000002277
10.8.0.6,192.229.133.187,500,0.8201119999999946
10.8.0.6,8.37.239.2,858,3.888349000000005
10.8.0.6,8.37.239.2,858,0.0009969999999839274
157.185.188.1,10.8.0.6,403,0.10391099999998232
8.37.239.2,10.8.0.6,266,3.8892119999999863
8.37.239.2,10.8.0.6,266,0.0033600000000433283
157.185.188.1,10.8.0.6,890,0.08039100000002009
157.185.188.1,10.8.0.6,453,0.09593599999999469
192.229.133.187,10.8.0.6,643,0.8208060000000046
157.185.188.1,10.8.0.6,534,0.0655360000000087
157.185.188.1,10.8.0.6,1022,0.022421000000008462
10.8.0.6,157.185.188.1,1235,0.9729759999999601
10.8.0.6,157.185.188.1,775,0.007810000000006312
10.8.0.6,8.37.239.2,861,1.0708890000000224
8.37.239.2,10.8.0.6,266,1.0565969999999538
10.8.0.6,157.185.188.1,369,0.42730600000004415
157.185.188.1,10.8.0.6,470,1.1011689999999703
157.185.188.1,10.8.0.6,472,0.0024430000000279506
157.185.188.1,10.8.0.6,583,0.727722999999969
10.8.0.6,157.185.188.1,868,6.1378049999999575
157.185.188.1,10.8.0.6,1283,6.882308000000023
10.8.0.6,157.185.188.1,1240,17.690461000000028
10.8.0.6,157.185.188.1,980,0.00237299999997731
157.185.188.1,10.8.0.6,984,16.399400000000014
157.185.188.1,10.8.0.6,984,0.033593999999993684
10.8.0.6,157.185.188.1,337,15.750900999999999
157.185.188.1,10.8.0.6,779,15.772837999999979
10.8.0.6,2.21.41.13,434,0
10.8.0.6,2.21.41.13,434,0.0012960000000248328
10.8.0.6,2.21.41.13,449,0.0005090000000222972
10.8.0.6,2.21.41.13,433,0.0007369999999582433
10.8.0.6,2.21.41.13,437,0.0005100000000197724
10.8.0.6,2.21.41.13,431,0.0010340000000041982
2.21.41.13,10.8.0.6,72,0
2.21.41.13,10.8.0.6,1086,0.001706000000012864
2.21.41.13,10.8.0.6,853,0.0009089999999787324
2.21.41.13,10.8.0.6,1108,0.00024700000000166256
2.21.41.13,10.8.0.6,719,0.00011800000004313915
2.21.41.13,10.8.0.6,898,0.0007420000000024629
10.8.0.6,2.21.41.13,438,0.021210999999993874
2.21.41.13,10.8.0.6,1243,0.02149799999995139
10.8.0.6,2.21.41.13,493,0.006482000000005428
10.8.0.6,2.21.41.13,436,0.0015520000000037726
10.8.0.6,2.21.41.13,438,0.001752000000010412
10.8.0.6,2.21.41.13,433,0.0006169999999769971
10.8.0.6,2.21.41.13,435,0.0005100000000197724
