source_ip,dest_ip,packet_size,time_diff
10.8.0.6,95.101.1.73,835,0
95.101.1.73,10.8.0.6,300,0
10.8.0.6,52.85.255.43,501,3.266022000000021
10.8.0.6,104.244.42.5,553,0
52.85.255.43,10.8.0.6,1136,3.263533000000052
104.244.42.5,10.8.0.6,399,0
10.8.0.6,52.85.255.43,597,1.2455500000000939
52.85.255.43,10.8.0.6,57,1.2392959999999675
10.8.0.6,52.57.238.9,779,0
10.8.0.6,52.57.238.9,820,0.19714500000009139
52.57.238.9,10.8.0.6,1346,0
10.8.0.6,2.20.163.107,434,0
2.20.163.107,10.8.0.6,483,0
10.8.0.6,52.57.238.9,375,14.420020999999906
52.57.238.9,10.8.0.6,336,14.38743599999998
10.8.0.6,2.20.163.107,434,15.25953400000003
2.20.163.107,10.8.0.6,483,15.307431000000179
10.8.0.6,52.51.19.158,468,0
52.51.19.158,10.8.0.6,57,0
10.8.0.6,172.217.20.98,525,0
172.217.20.98,10.8.0.6,438,0
10.8.0.6,217.20.152.234,693,0
217.20.152.234,10.8.0.6,254,0
10.8.0.6,172.217.17.142,962,0
172.217.17.142,10.8.0.6,592,0
10.8.0.6,104.20.19.254,446,0
104.20.19.254,10.8.0.6,45,0
10.8.0.6,104.20.18.254,553,0
10.8.0.6,104.20.18.254,522,0.0001720000000204891
10.8.0.6,104.20.18.254,513,7.600000003549212e-05
10.8.0.6,104.20.18.254,506,0.00040300000000570435
10.8.0.6,104.20.19.254,557,0.38809600000013234
10.8.0.6,104.20.18.254,514,0.0005490000000918371
10.8.0.6,104.20.18.254,496,0.001044999999976426
104.20.18.254,10.8.0.6,1199,0
104.20.18.254,10.8.0.6,45,7.400000004054164e-05
104.20.18.254,10.8.0.6,45,0.0024819999998726416
104.20.18.254,10.8.0.6,716,0.001109000000042215
104.20.18.254,10.8.0.6,45,0.0045780000000377186
104.20.18.254,10.8.0.6,997,0.008010000000012951
10.8.0.6,104.20.18.254,523,0.029868999999962398
10.8.0.6,104.20.18.254,512,3.500000002532033e-05
10.8.0.6,104.20.18.254,509,0.0008589999999912834
10.8.0.6,104.20.18.254,507,0.0019959999999628053
104.20.18.254,10.8.0.6,45,0.01086999999984073
104.20.18.254,10.8.0.6,1313,3.200000014658144e-05
104.20.18.254,10.8.0.6,1351,0.00031399999988934724
104.20.18.254,10.8.0.6,105,0.0029170000000249274
10.8.0.6,104.20.18.254,505,0.013380999999981213
104.20.18.254,10.8.0.6,337,0.013112000000091939
10.8.0.6,104.20.18.254,503,0.018794999999954598
10.8.0.6,104.20.18.254,499,5.29999999798747e-05
104.20.18.254,10.8.0.6,722,0.017349999999851207
104.20.18.254,10.8.0.6,1012,0.0014670000000478467
10.8.0.6,104.20.18.254,501,0.023406000000022686
10.8.0.6,104.20.18.254,509,0.007530999999971755
10.8.0.6,104.20.18.254,494,0.00016600000003563764
104.20.18.254,10.8.0.6,1323,0.022548000000142565
10.8.0.6,104.20.18.254,494,0.00045999999997548
10.8.0.6,104.20.18.254,506,0.00020200000017212005
10.8.0.6,104.20.18.254,501,0.0024139999998169515
104.20.18.254,10.8.0.6,95,0.007110999999895284
104.20.18.254,10.8.0.6,542,0.0023949999999786087
104.20.18.254,10.8.0.6,647,0.0012730000000829023
104.20.18.254,10.8.0.6,1195,0.0005009999999856518
104.20.19.254,10.8.0.6,1011,0.24146499999983462
104.20.18.254,10.8.0.6,440,0.02648999999996704
10.8.0.6,88.221.164.163,544,0
10.8.0.6,192.229.133.150,593,0
88.221.164.163,10.8.0.6,1226,0
10.8.0.6,104.20.19.254,497,0.3317459999998391
104.20.19.254,10.8.0.6,123,0.22232600000006641
10.8.0.6,104.20.19.254,572,0.09503700000004756
10.8.0.6,104.20.18.254,537,0.3541210000000774
10.8.0.6,104.20.19.254,541,0.029486000000133572
10.8.0.6,104.20.19.254,538,0.0020099999999274587
10.8.0.6,104.20.19.254,538,0.0007680000001073495
104.20.18.254,10.8.0.6,1031,0.3269279999999526
104.20.19.254,10.8.0.6,792,0.12580300000013267
104.20.19.254,10.8.0.6,1368,0.0004789999998138228
104.20.19.254,10.8.0.6,1188,0.0013690000000678992
10.8.0.6,104.20.18.254,570,0.02274499999998625
10.8.0.6,104.20.18.254,564,0.007481000000097993
10.8.0.6,104.20.18.254,561,7.299999992937956e-05
104.20.18.254,10.8.0.6,1119,0.023926000000074055
104.20.18.254,10.8.0.6,757,0.009767999999894528
10.8.0.6,104.20.18.254,569,0.012695000000121581
104.20.18.254,10.8.0.6,1258,0.0036860000000160653
10.8.0.6,104.20.18.254,570,0.006314999999858628
104.20.18.254,10.8.0.6,115,0.005507999999963431
192.229.133.150,10.8.0.6,600,0
104.20.18.254,10.8.0.6,651,0.008720000000039363
10.8.0.6,104.20.18.254,559,0.019843000000037136
104.20.18.254,10.8.0.6,1256,0.017006000000037602
10.8.0.6,104.20.18.254,564,0.012881999999990512
10.8.0.6,104.20.18.254,573,0.001326000000062777
104.20.18.254,10.8.0.6,1373,0.013738999999986845
104.20.18.254,10.8.0.6,1348,0.0026970000001256267
10.8.0.6,104.20.18.254,566,0.02998400000001311
10.8.0.6,104.20.18.254,562,0.008346999999957916
104.20.18.254,10.8.0.6,428,0.02917599999977938
10.8.0.6,104.20.18.254,563,0.0005100000000766158
10.8.0.6,104.20.18.254,575,0.0004759999999350839
10.8.0.6,104.20.18.254,559,0.0004129999999804568
10.8.0.6,104.20.18.254,560,0.0016350000000784348
104.20.18.254,10.8.0.6,858,0.00824600000009923
104.20.18.254,10.8.0.6,418,0.0007669999999961874
104.20.18.254,10.8.0.6,1088,0.0009609999999611318
104.20.18.254,10.8.0.6,1092,0.0008550000000013824
104.20.18.254,10.8.0.6,1045,0.00040400000011686643
10.8.0.6,104.20.18.254,559,0.049863999999843145
104.20.18.254,10.8.0.6,441,0.0508230000000367
10.8.0.6,104.20.18.254,558,0.013263000000051761
10.8.0.6,104.20.18.254,558,0.0008689999999660358
10.8.0.6,104.20.18.254,560,3.700000002027082e-05
10.8.0.6,104.20.18.254,558,0.0007419999999456195
10.8.0.6,104.20.18.254,562,0.00038800000015726255
104.20.18.254,10.8.0.6,237,0.010933999999906518
104.20.18.254,10.8.0.6,638,0.002445999999963533
104.20.18.254,10.8.0.6,251,0.003061999999999898
104.20.18.254,10.8.0.6,1002,0.00036500000010164513
104.20.18.254,10.8.0.6,890,0.006360999999969863
104.20.19.254,10.8.0.6,203,0.20174900000006346
10.8.0.6,104.20.18.254,569,0.035187999999834574
104.20.18.254,10.8.0.6,660,0.027714999999943757
10.8.0.6,104.20.18.254,567,0.02751000000012027
10.8.0.6,104.20.18.254,568,6.299999995462713e-05
10.8.0.6,104.20.18.254,571,0.00018900000009125506
10.8.0.6,104.20.18.254,561,0.00018799999998009298
10.8.0.6,104.20.18.254,564,0.004627000000027692
10.8.0.6,104.20.18.254,572,0.0014469999998709682
104.20.18.254,10.8.0.6,666,0.025503000000071552
104.20.18.254,10.8.0.6,845,9.999999974752427e-06
104.20.18.254,10.8.0.6,824,0.00033499999995001417
104.20.18.254,10.8.0.6,885,0.0007510000000365835
104.20.18.254,10.8.0.6,610,0.004257000000052358
104.20.18.254,10.8.0.6,664,0.0018390000000181317
10.8.0.6,104.20.18.254,572,0.03657999999995809
10.8.0.6,104.20.18.254,564,3.80000001314329e-05
10.8.0.6,104.20.18.254,566,0.0016040000000430155
104.20.18.254,10.8.0.6,655,0.035568000000012034
104.20.18.254,10.8.0.6,304,0.0011689999998907297
104.20.18.254,10.8.0.6,815,0.0013989999999921565
10.8.0.6,104.20.18.254,865,0.7704420000000027
104.20.18.254,10.8.0.6,601,0.7732690000000275
10.8.0.6,104.20.18.254,862,0.03268199999979515
10.8.0.6,104.20.18.254,851,0.0003530000001319422
104.20.18.254,10.8.0.6,1157,0.0290580000000773
104.20.18.254,10.8.0.6,631,0.003315999999813357
10.8.0.6,104.20.18.254,773,0.030494000000089727
104.20.18.254,10.8.0.6,926,0.027351000000180647
10.8.0.6,104.20.18.254,776,0.01946599999996579
104.20.18.254,10.8.0.6,1102,0.021464999999807333
10.8.0.6,104.20.19.254,888,1.1876209999998082
104.20.19.254,10.8.0.6,101,1.0840409999998428
10.8.0.6,88.221.164.163,435,1.6260030000000825
10.8.0.6,88.221.164.163,671,0.0477610000000368
10.8.0.6,88.221.164.163,994,0.005850999999893247
88.221.164.163,10.8.0.6,1007,1.6469829999998638
88.221.164.163,10.8.0.6,808,0.007135000000062064
88.221.164.163,10.8.0.6,450,0.10622000000012122
10.8.0.6,88.221.164.163,557,0.17095500000004904
88.221.164.163,10.8.0.6,139,0.07025899999985086
10.8.0.6,104.20.18.254,742,1.7539050000000316
104.20.18.254,10.8.0.6,45,1.7523540000001958
10.8.0.6,213.244.178.240,469,0
10.8.0.6,213.244.178.240,469,0.0020220000001245353
10.8.0.6,213.244.178.240,469,0.0019279999999071151
10.8.0.6,213.244.178.240,469,0.00019599999995989492
213.244.178.240,10.8.0.6,309,0
10.8.0.6,140.249.241.238,441,0
213.244.178.240,10.8.0.6,469,0.23980199999982688
213.244.178.240,10.8.0.6,1358,0.15226700000016535
213.244.178.240,10.8.0.6,437,0.267748999999867
10.8.0.6,42.121.252.58,455,0
42.121.252.58,10.8.0.6,432,0
10.8.0.6,203.119.213.3,468,0
203.119.213.3,10.8.0.6,397,0
10.8.0.6,87.248.202.99,461,0
87.248.202.99,10.8.0.6,1070,0
10.8.0.6,203.133.167.16,452,0
203.133.167.16,10.8.0.6,177,0
10.8.0.6,203.133.167.75,465,0
203.133.167.75,10.8.0.6,190,0
10.8.0.6,118.191.216.57,512,0
118.191.216.57,10.8.0.6,718,0
10.8.0.6,119.28.109.132,533,0
119.28.109.132,10.8.0.6,1206,0
10.8.0.6,95.101.2.59,512,0
95.101.2.59,10.8.0.6,782,0
10.8.0.6,35.159.5.116,635,0
35.159.5.116,10.8.0.6,887,0
10.8.0.6,54.72.199.154,611,0
54.72.199.154,10.8.0.6,902,0
10.8.0.6,45.55.28.115,660,0
45.55.28.115,10.8.0.6,403,0
10.8.0.6,45.55.28.115,654,0.18694300000015573
