source_ip,dest_ip,packet_size,time_diff
172.16.133.254,172.16.128.233,1302,0.508019
172.16.133.132,216.185.152.111,450,0.282254
172.16.133.41,172.16.139.250,265,1.003832
172.16.133.75,172.16.139.250,265,1.014644
172.16.133.132,98.139.134.187,472,0.3776639999999998
172.16.133.85,172.16.139.250,265,1.0225410000000001
216.185.152.111,172.16.133.132,630,0.2832530000000002
172.16.133.47,72.21.195.34,642,0
172.16.133.47,72.21.195.34,648,0.0011570000000000746
172.16.133.132,216.185.152.111,446,0.10330700000000004
172.16.133.43,172.16.139.250,265,1.015101
172.16.133.13,172.16.139.250,265,1.014094
98.139.134.187,172.16.133.132,1345,0.3711000000000002
172.16.133.47,184.72.255.145,623,0
172.16.133.47,184.72.255.145,629,0.00016000000000016001
72.21.195.34,172.16.133.47,60,0
72.21.195.34,172.16.133.47,811,0.004678000000000182
216.185.152.111,172.16.133.132,777,0.09598199999999979
172.16.133.132,76.13.6.174,445,0.39614199999999977
172.16.133.20,172.16.139.250,265,1.0137270000000003
172.16.133.132,98.139.161.29,443,0.3161670000000001
184.72.255.145,172.16.133.47,147,0
184.72.255.145,172.16.133.47,233,0.0063509999999999955
172.16.133.63,108.168.241.135,1062,0
76.13.6.174,172.16.133.132,999,0.3972469999999997
172.16.133.28,172.16.139.250,265,1.014996
98.139.161.29,172.16.133.132,507,0.31369900000000017
172.16.133.47,184.72.255.145,623,0.1034480000000002
172.16.133.47,184.72.255.145,625,5.599999999983396e-05
172.16.133.99,172.16.139.250,265,1.0231980000000003
172.16.133.95,172.16.139.250,140,0.8543379999999998
172.16.133.87,172.16.139.250,265,1.0132050000000001
172.16.133.35,172.16.139.250,265,0.9659849999999999
172.16.133.116,172.16.139.250,265,1.0009350000000001
172.16.133.84,172.16.139.250,265,1.0140760000000002
172.16.133.116,172.16.139.250,265,0.02955400000000008
172.16.133.132,98.138.19.88,461,0.41047500000000037
184.72.255.145,172.16.133.47,174,0.11928000000000027
172.16.133.132,98.139.240.23,781,0.4180360000000003
184.72.255.145,172.16.133.47,1041,0.0005839999999999179
108.168.241.135,172.16.133.63,183,0
172.16.133.116,172.16.139.250,265,0.016011999999999915
172.16.133.49,172.16.139.250,265,1.0131750000000004
98.139.240.23,172.16.133.132,60,0.47067400000000026
98.138.19.88,172.16.133.132,66,0.43675600000000037
172.16.133.47,184.72.255.145,624,0.17791500000000005
172.16.133.47,184.72.255.145,623,0.0004550000000000942
172.16.133.95,172.16.139.250,265,0.16970700000000027
172.16.133.92,172.16.139.250,265,1.015164
172.16.133.132,216.185.152.111,450,0.3474499999999998
172.16.133.29,172.16.139.250,265,1.012797
172.16.133.44,172.16.139.250,265,1.0050060000000003
184.72.255.145,172.16.133.47,165,0.1564890000000001
172.16.133.47,184.72.255.145,623,0.05834799999999962
184.72.255.145,172.16.133.47,224,0.001379000000000019
172.16.133.47,184.72.255.145,631,0.0031039999999999957
172.16.128.169,172.16.133.81,206,0
172.16.133.83,172.16.139.250,265,1.0129360000000003
172.16.133.207,172.16.139.250,265,1.0236960000000002
172.16.133.132,98.139.134.187,472,0.44523
172.16.133.93,172.16.139.250,265,1.013013
172.16.133.47,72.21.195.34,648,0.42208099999999993
216.185.152.111,172.16.133.132,630,0.35162400000000016
184.72.255.145,172.16.133.47,134,0.049321999999999644
172.16.133.11,172.16.139.250,265,1.0144309999999996
172.16.133.47,184.72.255.145,624,0.05319300000000027
172.16.133.55,172.16.139.250,265,1.0148640000000002
184.72.255.145,172.16.133.47,198,0.017982000000000387
172.16.133.132,216.185.152.111,446,0.09462300000000035
172.16.133.78,172.16.139.250,265,0.5660570000000003
172.16.133.47,184.72.255.145,624,0.012429000000000023
172.16.133.73,172.16.139.250,265,1.0129229999999998
172.16.133.53,172.16.139.250,265,1.002856
172.16.133.21,172.16.139.250,265,1.0061429999999998
172.16.133.30,172.16.139.250,265,1.0160049999999998
98.139.134.187,172.16.133.132,1345,0.4382159999999997
172.16.133.25,172.16.139.250,265,1.0135420000000002
184.72.255.145,172.16.133.47,162,0.036354999999999915
172.16.133.34,172.16.139.250,265,1.0139969999999998
172.16.133.47,184.72.255.145,624,0.03807500000000008
184.72.255.145,172.16.133.47,165,0.0051320000000001365
172.16.133.47,184.72.255.145,624,0.003366999999999898
172.16.133.97,172.16.139.250,265,1.0141369999999998
172.16.133.132,76.13.6.174,445,0.43598099999999995
216.185.152.111,172.16.133.132,777,0.09245899999999985
184.72.255.145,172.16.133.47,142,0.03344799999999992
172.16.133.47,184.72.255.145,623,0.03401199999999971
184.72.255.145,172.16.133.47,198,0.008311999999999653
172.16.133.47,184.72.255.145,622,0.007746000000000031
72.21.195.34,172.16.133.47,60,0.49602499999999994
172.16.133.41,199.102.234.31,560,0
184.72.255.145,172.16.133.47,880,0.026033000000000417
172.16.133.47,184.72.255.145,624,0.02815100000000026
76.13.6.174,172.16.133.132,1001,0.44005300000000025
184.72.255.145,172.16.133.47,209,0.021058999999999717
172.16.133.47,184.72.255.145,622,0.01950699999999994
172.16.133.132,98.139.161.29,443,0.4878680000000002
172.16.133.33,172.16.139.250,265,1.0238809999999998
172.16.133.68,172.16.139.250,265,1.004823
184.72.255.145,172.16.133.47,156,0.025132000000000154
172.16.133.47,184.72.255.145,625,0.02467499999999978
172.16.133.132,98.139.240.23,781,0.3907449999999999
172.16.133.12,172.16.139.250,265,1.014752
172.16.133.132,98.138.19.88,461,0.397748
98.139.161.29,172.16.133.132,507,0.49081399999999986
172.16.133.63,172.16.139.250,265,1.0039130000000003
184.72.255.145,172.16.133.47,287,0.029411000000000076
172.16.133.66,172.16.139.250,265,1.014211
184.72.255.145,172.16.133.47,174,0.013332999999999817
98.139.240.23,172.16.133.132,60,0.3369599999999999
172.16.133.82,172.16.139.250,265,1.0040209999999998
172.16.133.37,172.16.139.250,265,1.006478
172.16.133.47,184.72.255.145,627,0.07211300000000032
172.16.133.47,184.72.255.145,630,5.8999999999809205e-05
98.138.19.88,172.16.133.132,66,0.38946999999999976
184.72.255.145,172.16.133.47,218,0.06807000000000007
172.16.133.47,184.72.255.145,630,0.03868999999999989
184.72.255.145,172.16.133.47,60,0.0022739999999998872
172.16.133.47,184.72.255.145,630,0.0027690000000002435
172.16.133.132,216.185.152.111,450,0.2775789999999998
184.72.255.145,172.16.133.47,216,0.04405700000000001
172.16.133.47,184.72.255.145,627,0.04382399999999986
184.72.255.145,172.16.133.47,198,0.003622000000000014
172.16.133.47,184.72.255.145,628,0.0041560000000000485
216.185.152.111,172.16.133.132,630,0.28266899999999984
172.16.133.132,98.139.134.187,472,0.4073769999999999
184.72.255.145,172.16.133.47,1224,0.048653999999999975
184.72.255.145,172.16.133.47,317,0.0012340000000001794
172.16.133.47,184.72.255.145,624,0.04871200000000009
172.16.133.41,67.69.196.153,1320,0
172.16.133.78,172.16.139.250,265,0.3767309999999999
199.102.234.31,172.16.133.41,1410,0
184.72.255.145,172.16.133.47,620,0.03611399999999998
172.16.133.132,216.185.152.111,446,0.13187499999999996
172.16.133.67,172.16.139.250,265,1.014471
67.69.196.153,172.16.133.41,363,0
98.139.134.187,172.16.133.132,1345,0.40865799999999997
172.16.133.56,172.16.139.250,265,1.0123920000000002
172.16.133.42,172.16.139.250,265,1.0133899999999998
172.16.133.132,76.13.6.174,445,0.4010060000000002
172.16.133.41,23.15.129.86,452,0
172.16.133.41,23.15.129.86,440,0.0037159999999998305
172.16.133.41,23.15.129.86,416,0.0002409999999999357
172.16.133.41,23.15.129.86,448,0.00043300000000012773
172.16.133.41,23.15.129.86,452,0.00037399999999987443
172.16.133.41,23.15.129.86,433,0.00032900000000024576
172.16.133.132,98.139.161.29,443,0.35316400000000003
216.185.152.111,172.16.133.132,777,0.13347900000000035
172.16.133.75,172.16.139.250,265,1.0124909999999998
23.15.129.86,172.16.133.41,377,0
23.15.129.86,172.16.133.41,536,0.0005129999999997636
23.15.129.86,172.16.133.41,665,0.0008360000000000589
23.15.129.86,172.16.133.41,1502,0.00022399999999977993
172.16.133.41,23.15.129.86,453,0.03928799999999999
172.16.133.41,23.15.129.86,434,0.00023900000000010024
172.16.133.41,172.16.139.250,265,1.02333
98.139.161.29,172.16.133.132,507,0.34885199999999994
76.13.6.174,172.16.133.132,1000,0.4220069999999998
172.16.133.85,172.16.139.250,265,1.014014
23.15.129.86,172.16.133.41,1049,0.06286200000000042
172.16.133.132,98.138.19.88,461,0.41100499999999984
172.16.133.43,172.16.139.250,265,1.01497
172.16.133.132,98.139.240.23,782,0.42976199999999976
172.16.133.13,172.16.139.250,265,1.0140999999999996
23.15.129.86,172.16.133.41,80,0.022814999999999586
98.139.240.23,172.16.133.132,60,0.43054199999999954
172.16.133.41,23.15.129.86,463,0.12878199999999973
172.16.133.41,23.15.129.86,462,0.000652000000000541
172.16.133.41,23.15.129.86,463,0.0002469999999998862
98.138.19.88,172.16.133.132,66,0.39096300000000017
172.16.133.20,172.16.139.250,265,1.0140190000000002
23.15.129.86,172.16.133.41,436,0.0704640000000003
23.15.129.86,172.16.133.41,643,0.0017569999999995645
172.16.133.28,172.16.139.250,265,1.013089
23.15.129.86,172.16.133.41,1399,0.025593000000000643
172.16.133.132,216.185.152.111,450,0.28961999999999977
172.16.133.45,67.152.103.227,465,0
172.16.133.254,172.16.128.233,1362,1.2620809999999998
172.16.133.99,172.16.139.250,265,1.0140660000000001
172.16.133.87,172.16.139.250,265,1.0149369999999998
172.16.133.22,184.72.243.110,252,0
172.16.133.35,172.16.139.250,265,1.0166510000000004
172.16.133.116,172.16.139.250,265,0.9691750000000003
172.16.133.132,98.139.134.187,472,0.3864019999999999
172.16.133.116,172.16.139.250,265,0.009656999999999805
172.16.133.116,172.16.139.250,265,0.00631799999999938
172.16.133.84,172.16.139.250,265,1.0139639999999996
23.15.129.86,172.16.133.41,1328,0.07595900000000011
23.15.129.86,172.16.133.41,411,0.0019879999999998788
184.72.243.110,172.16.133.22,206,0
216.185.152.111,172.16.133.132,630,0.28883599999999987
172.16.133.132,216.185.152.111,446,0.09036800000000067
98.139.134.187,172.16.133.132,1345,0.39047500000000035
172.16.133.42,198.145.13.24,523,0
172.16.133.49,172.16.139.250,265,1.0150179999999995
172.16.133.42,198.145.13.24,523,0.00880499999999973
172.16.133.44,208.111.161.254,633,1.5898409999999998
172.16.133.42,198.145.13.24,524,0.0034049999999998803
216.185.152.111,172.16.133.132,777,0.0877220000000003
172.16.133.41,199.102.234.31,661,0.7635310000000004
172.16.133.95,172.16.139.250,265,1.0039790000000002
172.16.133.132,76.13.6.174,445,0.43948399999999976
172.16.133.92,172.16.139.250,265,1.0138280000000002
172.16.133.41,23.15.129.86,437,0.27455499999999944
172.16.133.41,23.15.129.86,432,0.0003109999999999502
172.16.133.41,23.15.129.86,437,0.000344000000000122
172.16.133.41,23.15.129.86,445,0.0002849999999998687
172.16.133.41,23.15.129.86,445,0.00029300000000009874
172.16.133.41,23.15.129.86,446,0.0002200000000005531
172.16.133.29,172.16.139.250,265,1.0149790000000003
172.16.133.44,172.16.139.250,265,1.014449
198.145.13.24,172.16.133.42,454,0
172.16.133.41,74.125.226.67,1230,0
172.16.133.83,172.16.139.250,265,1.014933
208.111.161.254,172.16.133.44,1376,1.6397320000000004
172.16.133.207,172.16.139.250,265,1.0139020000000003
172.16.133.41,199.102.234.31,659,0.09450299999999956
172.16.133.41,199.102.234.31,802,0.0009370000000004097
23.15.129.86,172.16.133.41,313,0.1927159999999999
23.15.129.86,172.16.133.41,1173,0.00036399999999936483
23.15.129.86,172.16.133.41,534,5.000000000077165e-05
172.16.133.41,199.102.234.31,742,0.0010740000000000194
23.15.129.86,172.16.133.41,531,0.0006099999999999994
23.15.129.86,172.16.133.41,726,0.0003399999999995629
23.15.129.86,172.16.133.41,189,0.0012100000000003774
172.16.133.132,98.139.161.29,443,0.48881099999999966
76.13.6.174,172.16.133.132,1001,0.44223000000000035
172.16.133.93,172.16.139.250,265,1.0149949999999999
172.16.133.132,98.138.19.88,461,0.4123190000000001
199.102.234.31,172.16.133.41,233,0.596819
172.16.133.11,172.16.139.250,265,1.01382
199.102.234.31,172.16.133.41,386,0.0034089999999995513
172.16.133.55,172.16.139.250,265,1.013805
74.125.226.67,172.16.133.41,430,0
199.102.234.31,172.16.133.41,60,0.009469000000000172
98.139.161.29,172.16.133.132,507,0.4885639999999998
172.16.133.41,23.62.105.87,536,0
172.16.133.41,23.62.105.87,539,0.0004660000000002995
172.16.133.132,98.139.240.23,782,0.4304560000000004
172.16.133.41,23.62.105.87,547,0.004209999999999603
172.16.133.41,23.62.105.87,539,0.0007130000000001857
172.16.133.41,23.62.105.87,554,0.0006690000000002527
172.16.133.41,23.62.105.87,536,0.0005399999999999849
172.16.133.53,172.16.139.250,265,1.0150669999999997
198.145.13.24,172.16.133.42,454,0.098719
198.145.13.24,172.16.133.42,454,0.001927000000000234
172.16.133.30,172.16.139.250,265,1.0118460000000002
172.16.133.73,172.16.139.250,265,1.024832
172.16.133.254,172.16.128.233,1366,0.33446400000000054
172.16.133.21,172.16.139.250,265,1.0229
172.16.133.25,172.16.139.250,265,1.013363
172.16.133.34,172.16.139.250,265,1.013747
199.102.234.31,172.16.133.41,506,0.042516
98.138.19.88,172.16.133.132,66,0.4116580000000001
172.16.133.23,172.16.139.250,140,0
98.139.240.23,172.16.133.132,60,0.4355210000000005
172.16.133.44,173.194.43.59,1063,0
172.16.133.97,172.16.139.250,265,1.0241600000000006
23.62.105.87,172.16.133.41,510,0
23.62.105.87,172.16.133.41,863,0.06001699999999932
23.62.105.87,172.16.133.41,180,0.0014020000000005695
172.16.133.33,172.16.139.250,265,1.002999
172.16.133.132,216.185.152.111,450,0.3526929999999995
173.194.43.59,172.16.133.44,1030,0
172.16.133.68,172.16.139.250,265,1.0242140000000002
172.16.133.12,172.16.139.250,265,1.0144919999999997
172.16.133.63,172.16.139.250,265,1.0232069999999998
172.16.133.44,206.33.41.253,585,0
172.16.133.66,172.16.139.250,265,1.0230179999999995
172.16.133.132,98.139.134.187,472,0.47102100000000036
172.16.133.82,172.16.139.250,265,1.0138859999999998
216.185.152.111,172.16.133.132,630,0.3541799999999995
206.33.41.253,172.16.133.44,1081,0
172.16.133.37,172.16.139.250,265,1.0147849999999998
216.52.242.80,172.16.133.44,412,0
172.16.133.132,216.185.152.111,446,0.12983999999999973
23.62.105.87,172.16.133.41,107,0.16209899999999955
23.62.105.87,172.16.133.41,229,0.0008490000000005438
172.16.133.254,172.16.128.233,1278,0.26082499999999964
98.139.134.187,172.16.133.132,1345,0.4774419999999999
172.16.133.44,23.62.196.163,491,0
172.16.133.132,76.13.6.174,445,0.4207350000000005
216.185.152.111,172.16.133.132,777,0.12031900000000029
172.16.133.132,98.139.161.29,443,0.36687400000000014
23.62.105.87,172.16.133.41,1213,0.06026499999999935
76.13.6.174,172.16.133.132,1000,0.39895000000000014
98.139.161.29,172.16.133.132,507,0.3739740000000005
