source_ip,dest_ip,packet_size,time_diff
65.54.95.140,192.168.3.131,1287,0.0012720000000001619
65.55.5.232,192.168.3.131,1492,25.335494
66.235.139.121,192.168.3.131,846,0.7098849999999999
192.168.3.131,65.55.206.199,681,0.6357770000000009
65.54.95.140,192.168.3.131,533,0.017361999999998545
65.54.95.140,192.168.3.131,298,0.003628000000002629
65.54.95.140,192.168.3.131,896,0.0007929999999980453
65.54.95.140,192.168.3.131,420,0.0019969999999993604
65.54.95.140,192.168.3.131,81,0.0007950000000001012
65.54.95.140,192.168.3.131,852,0.016162000000001342
192.168.3.131,65.55.118.107,713,0
65.55.118.107,192.168.3.131,365,0
192.168.3.131,65.54.95.140,655,0.191554
65.55.206.199,192.168.3.131,162,0.5240950000000026
192.168.3.131,65.54.95.140,655,0.018536000000000996
192.168.3.131,65.54.95.140,655,0.00012499999999704414
192.168.3.131,65.54.95.140,654,0.00010200000000182285
192.168.3.131,65.54.95.140,656,0.00010199999999827014
65.54.95.140,192.168.3.131,1289,0.16937499999999872
65.54.95.140,192.168.3.131,212,0.005812999999999846
65.54.95.140,192.168.3.131,592,0.000844000000000733
65.54.95.140,192.168.3.131,970,0.001474999999999227
65.54.95.140,192.168.3.131,601,0.0008040000000022474
192.168.3.131,207.46.148.38,692,26.530782
207.46.148.38,192.168.3.131,627,26.53867
192.168.3.131,65.55.5.231,775,26.543879
192.168.3.131,65.54.95.140,655,0.20354000000000028
65.55.5.231,192.168.3.131,919,26.545051
65.54.95.140,192.168.3.131,824,0.1988979999999998
192.168.3.131,65.54.95.140,655,0.0735430000000008
192.168.3.131,65.54.95.140,656,0.0002859999999991203
192.168.3.131,65.54.95.140,652,0.0002060000000021489
192.168.3.131,65.54.95.140,655,0.00018099999999776628
192.168.3.131,65.54.95.140,656,0.00012100000000003774
192.168.3.131,65.54.95.216,584,0
65.54.95.140,192.168.3.131,243,0.07383700000000104
65.54.95.140,192.168.3.131,451,0.0008129999999972881
65.54.95.140,192.168.3.131,721,0.0023260000000000502
65.54.95.140,192.168.3.131,730,0.002353000000002936
65.54.95.140,192.168.3.131,87,0.001554999999999751
192.168.3.131,65.54.95.140,656,0.04883700000000246
65.54.95.216,192.168.3.131,647,0
65.54.95.140,192.168.3.131,1420,0.04420299999999955
192.168.3.131,65.55.5.232,775,0.7270150000000015
192.168.3.131,65.54.95.140,655,0.1993399999999994
192.168.3.131,65.54.95.140,654,0.0017189999999978056
192.168.3.131,65.54.95.140,655,0.0007529999999995596
192.168.3.131,65.54.95.140,653,0.00019500000000149953
65.55.5.232,192.168.3.131,1408,0.7251049999999992
65.54.95.140,192.168.3.131,530,0.19441099999999878
65.54.95.140,192.168.3.131,930,0.0037130000000011876
65.54.95.140,192.168.3.131,80,0.0025130000000004316
65.54.95.140,192.168.3.131,886,0.01790399999999792
66.220.149.32,192.168.3.131,365,0
192.168.3.131,206.108.207.163,594,0
206.108.207.163,192.168.3.131,345,0
192.168.3.131,65.54.95.140,673,0.44907500000000056
65.54.95.140,192.168.3.131,1304,0.4287850000000013
192.168.3.131,65.55.5.232,804,0.49624499999999827
66.235.139.121,192.168.3.131,631,1.1999470000000017
65.55.5.232,192.168.3.131,1494,0.4954129999999992
66.235.139.121,192.168.3.131,631,0.03596499999999736
192.168.3.131,207.46.148.38,693,1.0271270000000001
192.168.3.131,207.46.0.109,1014,0
207.46.148.38,192.168.3.131,459,1.028538000000001
192.168.3.131,206.108.207.145,726,0
206.108.207.145,192.168.3.131,343,0
192.168.3.131,65.55.5.231,806,0.9186559999999986
66.235.133.62,192.168.3.131,568,0
65.55.5.231,192.168.3.131,1407,0.9175520000000006
207.46.0.109,192.168.3.131,75,0
192.168.3.131,65.54.95.39,713,0
192.168.3.131,65.54.95.39,715,0.001502999999999588
65.54.95.39,192.168.3.131,333,0
65.54.95.39,192.168.3.131,809,0.00235100000000088
192.168.3.131,207.46.0.109,1069,0.16241399999999828
192.168.3.131,65.55.206.199,792,1.432155999999999
66.235.133.62,192.168.3.131,792,0.14413500000000212
192.168.3.131,65.54.95.66,951,0
65.54.95.66,192.168.3.131,70,0
207.46.0.109,192.168.3.131,75,0.161366000000001
192.168.3.131,206.108.207.138,792,0
192.168.3.131,206.108.207.145,728,0.2865770000000012
192.168.3.131,65.54.95.39,561,0.16057799999999745
192.168.3.131,65.54.95.66,975,0.08653899999999837
192.168.3.131,65.54.95.39,586,0.003973000000002003
206.108.207.145,192.168.3.131,285,0.28697500000000176
65.54.95.39,192.168.3.131,239,0.1447250000000011
206.108.207.138,192.168.3.131,263,0
65.54.95.66,192.168.3.131,148,0.07641099999999668
65.54.95.39,192.168.3.131,239,0.008225999999996958
65.55.206.199,192.168.3.131,752,1.4484940000000002
192.168.3.131,66.220.149.32,1169,0
192.168.3.131,65.54.95.39,558,0.24184100000000086
192.168.3.131,65.54.95.39,556,0.00011999999999900979
192.168.3.131,65.54.95.39,671,0.01209400000000116
65.54.95.39,192.168.3.131,239,0.2375920000000029
192.168.3.131,65.54.95.39,633,0.0021479999999982624
65.54.95.39,192.168.3.131,239,0.0022500000000000853
65.54.95.39,192.168.3.131,449,0.01705999999999719
65.54.95.39,192.168.3.131,375,0.010682000000002745
66.220.149.32,192.168.3.131,177,0.7374220000000022
192.168.3.131,65.54.95.39,537,0.14310299999999998
65.54.95.39,192.168.3.131,239,0.12649399999999744
192.168.3.131,65.54.95.75,732,0
192.168.3.131,195.27.155.11,984,0
65.54.95.75,192.168.3.131,921,0
195.27.155.11,192.168.3.131,256,0
192.168.3.131,206.108.207.145,684,0.9554229999999997
206.108.207.145,192.168.3.131,285,0.9557479999999998
192.168.3.131,65.54.95.39,572,0.665814000000001
65.54.95.39,192.168.3.131,218,0.6669429999999998
192.168.3.131,65.54.95.68,723,0
192.168.3.131,65.54.95.75,730,0.7108239999999988
65.54.95.75,192.168.3.131,1468,0.5643320000000003
192.168.3.131,65.54.95.75,691,0.07259499999999974
65.54.95.68,192.168.3.131,1010,0
192.168.3.131,65.54.95.75,714,0.031800000000000495
65.54.95.75,192.168.3.131,848,0.0650909999999989
192.168.3.131,65.54.95.68,714,0.18544100000000086
192.168.3.131,65.54.95.75,714,0.03542399999999901
65.54.95.75,192.168.3.131,1228,0.03180899999999909
65.54.95.75,192.168.3.131,1186,0.024544999999999817
65.54.95.68,192.168.3.131,598,0.10040300000000002
192.168.3.131,65.54.95.39,581,0.29083299999999923
192.168.3.131,65.54.95.39,587,0.0001619999999995514
192.168.3.131,65.54.95.39,579,0.00011200000000144428
65.54.95.39,192.168.3.131,218,0.2919300000000007
65.54.95.39,192.168.3.131,219,0.0008020000000001914
65.54.95.39,192.168.3.131,219,1.0000000010279564e-06
192.168.3.131,65.54.95.75,689,0.10725600000000313
192.168.3.131,65.54.95.68,730,0.12001899999999921
65.54.95.75,192.168.3.131,254,0.0892380000000017
65.54.95.68,192.168.3.131,1222,0.11793100000000223
192.168.3.131,65.54.95.75,689,0.07824999999999704
65.54.95.75,192.168.3.131,883,0.0789769999999983
192.168.3.131,65.54.95.75,689,0.0665300000000002
65.54.95.75,192.168.3.131,1180,0.06501700000000099
192.168.3.131,65.54.95.75,689,0.07808500000000151
65.54.95.75,192.168.3.131,937,0.07951500000000067
192.168.3.131,65.54.95.68,689,0.3188309999999994
65.54.95.68,192.168.3.131,1252,0.29146499999999875
192.168.3.131,65.54.95.75,689,0.1568310000000004
65.54.95.75,192.168.3.131,1104,0.1602579999999989
192.168.3.131,65.54.95.75,689,0.1099490000000003
65.54.95.75,192.168.3.131,991,0.1236770000000007
192.168.3.131,65.54.95.75,689,0.0884779999999985
65.54.95.75,192.168.3.131,960,0.07129700000000128
192.168.3.131,65.54.95.75,689,0.04466599999999943
65.54.95.75,192.168.3.131,939,0.06524599999999836
192.168.3.131,65.54.95.75,689,0.1369340000000001
65.54.95.75,192.168.3.131,824,0.12185799999999958
192.168.3.131,65.54.95.75,689,0.06350899999999982
192.168.3.131,208.82.236.129,624,7.6630220000000016
208.82.236.129,192.168.3.131,242,7.6586159999999985
65.54.95.75,192.168.3.131,829,1.541280999999998
192.168.3.131,65.54.95.75,690,1.588670000000004
65.54.95.75,192.168.3.131,1386,0.110320999999999
192.168.3.131,65.54.95.75,690,0.05516899999999936
65.54.95.75,192.168.3.131,602,0.07082400000000177
192.168.3.131,65.54.95.68,690,2.2114499999999992
65.54.95.68,192.168.3.131,101,2.212004999999998
192.168.3.131,65.54.95.75,690,0.1451589999999996
65.54.95.75,192.168.3.131,1211,0.12645799999999952
192.168.3.131,65.54.95.75,690,0.04395499999999686
65.54.95.75,192.168.3.131,467,0.04816200000000492
192.168.3.131,65.54.95.75,690,0.07782000000000266
65.54.95.75,192.168.3.131,484,0.07665499999999525
192.168.3.131,65.54.95.75,690,0.07780999999999949
65.54.95.75,192.168.3.131,250,0.07744699999999938
192.168.3.131,65.54.95.68,690,0.3548380000000009
65.54.95.68,192.168.3.131,412,0.37340700000000027
192.168.3.131,65.54.95.68,690,0.11152900000000443
65.54.95.68,192.168.3.131,1428,0.10246899999999926
192.168.3.131,65.54.95.75,690,0.28897399999999607
65.54.95.75,192.168.3.131,305,0.28986500000000603
192.168.3.131,65.54.95.75,690,0.06648900000000424
65.54.95.75,192.168.3.131,1444,0.06005599999999589
192.168.3.131,65.54.95.75,690,0.0774899999999974
65.54.95.75,192.168.3.131,328,0.08560599999999852
192.168.3.131,65.54.95.75,690,0.08925100000000441
65.54.95.75,192.168.3.131,767,0.08365400000000278
192.168.3.131,65.54.95.75,690,0.07777300000000054
65.54.95.75,192.168.3.131,1318,0.0837009999999978
192.168.3.131,65.54.95.75,690,0.06683099999999342
65.54.95.75,192.168.3.131,1385,0.06966700000000259
192.168.3.131,65.54.95.75,690,0.0789749999999998
65.54.95.75,192.168.3.131,849,0.07361199999999712
192.168.3.131,65.54.95.39,349,5.2026539999999954
65.54.95.39,192.168.3.131,230,5.2009560000000015
192.168.3.131,65.54.95.75,714,5.298149000000002
192.168.3.131,65.54.95.75,714,0.0023079999999993106
192.168.3.131,65.54.95.68,714,5.8581219999999945
192.168.3.131,65.54.95.68,730,0.004184999999999661
65.54.95.68,192.168.3.131,652,5.858542
65.54.95.68,192.168.3.131,1276,0.020663000000006093
65.54.95.75,192.168.3.131,516,5.486633000000005
65.54.95.75,192.168.3.131,1169,0.1061729999999983
192.168.3.131,65.54.95.39,315,4.574629000000002
65.54.95.39,192.168.3.131,230,4.573673999999997
192.168.3.131,208.82.236.129,643,11.465089999999996
208.82.236.129,192.168.3.131,1000,11.412316
192.168.3.131,208.82.236.130,497,0
192.168.3.131,208.82.236.130,497,0.0008610000000004447
192.168.3.131,208.82.236.130,497,0.0007889999999974862
208.82.236.130,192.168.3.131,460,0
208.82.236.130,192.168.3.131,132,0.0008090000000038344
208.82.236.130,192.168.3.131,1010,0.015403999999996643
192.168.3.131,65.54.95.39,349,4.587218
65.54.95.39,192.168.3.131,230,4.588698999999998
192.168.3.131,65.54.95.68,731,8.995879000000002
192.168.3.131,65.54.95.75,714,9.001806000000002
192.168.3.131,65.54.95.68,714,0.002704000000001372
192.168.3.131,65.54.95.75,714,0.0019759999999990896
65.54.95.68,192.168.3.131,960,8.979506999999998
65.54.95.75,192.168.3.131,948,8.731470999999999
65.54.95.75,192.168.3.131,1143,0.0018760000000028754
65.54.95.68,192.168.3.131,307,0.025061999999998363
192.168.3.131,208.82.236.129,643,10.149911000000003
208.82.236.129,192.168.3.131,1050,10.159785999999997
192.168.3.131,208.82.236.130,497,10.073639
192.168.3.131,208.82.236.130,497,0.09439900000000279
192.168.3.131,208.82.236.130,497,0.0007779999999968368
208.82.236.130,192.168.3.131,116,10.057670000000002
192.168.3.131,65.55.206.199,1152,24.32871
208.82.236.130,192.168.3.131,1082,0.0944640000000021
208.82.236.130,192.168.3.131,1502,0.003945999999999117
65.55.206.199,192.168.3.131,846,24.326276
192.168.3.131,204.9.163.166,353,0
192.168.3.131,65.55.239.163,1125,26.346087
192.168.3.131,65.55.118.107,1017,26.197795000000003
192.168.3.131,65.55.206.199,985,0.46333399999999614
192.168.3.131,65.54.95.140,952,25.075913999999997
192.168.3.131,65.54.95.140,945,0.005467000000002997
192.168.3.131,65.55.5.232,1077,25.056485000000002
65.54.95.140,192.168.3.131,60,25.077405
65.55.5.232,192.168.3.131,1491,25.057610999999998
65.54.95.140,192.168.3.131,677,0.01885899999999907
66.235.139.121,192.168.3.131,936,25.052255000000002
204.9.163.166,192.168.3.131,272,0
192.168.3.131,207.46.148.38,699,25.065196999999998
65.55.239.163,192.168.3.131,465,26.346349999999997
192.168.3.131,65.55.5.231,1079,25.022424
65.55.206.199,192.168.3.131,162,0.37010099999999824
207.46.148.38,192.168.3.131,1008,25.059663
65.55.5.231,192.168.3.131,919,25.023587999999997
192.168.3.131,65.54.95.140,960,0.18108999999999753
192.168.3.131,65.55.5.232,1079,0.18811399999999878
192.168.3.131,65.54.95.140,951,0.010220000000003893
65.54.95.140,192.168.3.131,845,0.17688900000000274
65.55.5.232,192.168.3.131,1408,0.19012299999999982
65.54.95.140,192.168.3.131,743,0.0273469999999989
192.168.3.131,65.54.95.216,810,26.008893
192.168.3.131,207.46.0.109,1405,25.069004000000003
65.54.95.216,192.168.3.131,1040,26.011623999999998
66.235.139.121,192.168.3.131,631,0.2605140000000006
192.168.3.131,65.55.5.232,811,0.11222699999999719
65.55.5.232,192.168.3.131,1494,0.11051600000000406
207.46.0.109,192.168.3.131,75,25.068956999999997
66.235.139.121,192.168.3.131,631,0.042474999999996044
192.168.3.131,65.55.5.231,813,0.28065999999999747
192.168.3.131,207.46.148.38,700,0.302346
65.55.5.231,192.168.3.131,1406,0.27991100000000557
66.235.133.62,192.168.3.131,793,25.173286
207.46.148.38,192.168.3.131,459,0.3036109999999965
65.55.118.107,192.168.3.131,365,26.518209
192.168.3.131,207.46.0.109,1163,0.18279699999999366
192.168.3.131,65.55.206.199,806,0.4922340000000034
207.46.0.109,192.168.3.131,76,0.18313100000000304
192.168.3.131,206.108.207.138,780,25.278810000000004
206.108.207.138,192.168.3.131,89,25.257418
66.220.149.32,192.168.3.131,364,24.990056
65.55.206.199,192.168.3.131,856,0.6384559999999979
192.168.3.131,66.220.149.32,1200,25.313557000000003
192.168.3.131,65.54.95.39,621,9.839267
65.54.95.39,192.168.3.131,402,9.854590000000002
66.220.149.32,192.168.3.131,612,0.3105369999999965
192.168.3.131,195.27.155.11,1023,25.138230000000004
195.27.155.11,192.168.3.131,256,25.109445
192.168.3.131,65.54.95.75,732,6.756402999999999
65.54.95.75,192.168.3.131,165,6.786728999999994
192.168.3.131,65.54.95.39,579,0.7389640000000028
65.54.95.39,192.168.3.131,218,0.7222969999999975
192.168.3.131,65.54.95.68,723,7.055411999999997
65.54.95.68,192.168.3.131,202,7.198224000000003
192.168.3.131,65.54.95.75,739,0.6853079999999991
65.54.95.75,192.168.3.131,221,0.6220540000000057
192.168.3.131,65.54.95.75,740,0.35875000000000057
65.54.95.75,192.168.3.131,221,0.35947799999999575
192.168.3.131,65.54.95.75,740,0.04814999999999969
65.54.95.75,192.168.3.131,221,0.04854100000000017
192.168.3.131,208.82.236.129,673,10.129664999999996
208.82.236.129,192.168.3.131,758,10.237014000000002
192.168.3.131,65.54.95.68,764,9.030609999999996
65.54.95.68,192.168.3.131,222,8.84630899999999
192.168.3.131,65.55.206.199,1203,10.269161999999994
66.235.139.121,192.168.3.131,631,10.435653000000002
65.55.206.199,192.168.3.131,855,10.216746000000008
192.168.3.131,65.55.239.163,1176,11.253418999999994
192.168.3.131,65.55.5.232,1121,10.939672000000009
65.55.5.232,192.168.3.131,1496,10.939342000000003
192.168.3.131,207.46.148.38,699,10.923519999999996
192.168.3.131,65.55.5.231,1123,10.942783000000006
65.55.5.231,192.168.3.131,922,10.942030000000003
66.235.139.121,192.168.3.131,948,0.5359600000000029
207.46.148.38,192.168.3.131,627,10.930926000000007
65.55.239.163,192.168.3.131,465,11.253124999999997
192.168.3.131,65.54.95.140,1004,11.165435999999993
192.168.3.131,65.55.5.232,1123,0.1549229999999966
65.54.95.140,192.168.3.131,106,11.171028000000007
192.168.3.131,65.54.95.216,584,11.177685000000004
65.55.5.232,192.168.3.131,1405,0.15580199999999422
192.168.3.131,207.46.0.109,1460,11.018091000000005
65.54.95.216,192.168.3.131,647,11.163652999999996
66.235.139.121,192.168.3.131,631,0.17191099999999437
192.168.3.131,65.55.118.107,751,11.505934999999994
192.168.3.131,65.55.206.199,719,0.7448570000000103
66.235.133.62,192.168.3.131,793,11.155368000000003
207.46.0.109,192.168.3.131,75,11.020025999999994
66.235.139.121,192.168.3.131,631,0.06238700000000108
65.55.206.199,192.168.3.131,162,0.6486419999999953
65.55.118.107,192.168.3.131,365,11.184551000000006
192.168.3.131,65.55.5.232,811,0.18280299999999272
65.55.5.232,192.168.3.131,1393,0.18070699999999817
66.220.149.32,192.168.3.131,366,10.83473
192.168.3.131,12.129.210.71,938,0
12.129.210.71,192.168.3.131,779,0
192.168.3.131,206.108.207.155,799,0
192.168.3.131,65.55.5.231,813,1.2362169999999963
65.55.5.231,192.168.3.131,1407,1.2365489999999966
192.168.3.131,206.108.207.155,806,0.42048100000000943
