source_ip,dest_ip,packet_size,time_diff
41.204.84.253,66.201.189.14,693,0.01806799999999953
66.201.189.14,41.204.84.253,1184,0.020064000000004967
157.99.66.52,41.204.84.102,109,8.037409000000004
130.68.81.253,66.201.189.14,654,9.243777999999999
130.68.81.253,66.201.189.14,654,0.009182000000002688
130.68.81.253,66.201.189.14,654,0.006588000000000704
130.68.81.253,66.201.189.14,654,0.005040999999998519
157.99.66.52,41.204.84.70,128,0
41.204.84.70,157.99.66.52,740,0
41.204.84.103,157.99.66.52,229,3.2611910000000037
157.99.66.52,41.204.84.103,208,3.266874999999999
41.204.84.102,157.99.66.52,79,8.376660999999999
157.99.66.52,69.178.85.14,88,0
157.99.66.52,69.178.85.14,88,0.1038159999999948
157.99.66.52,69.178.85.14,92,0.024110000000000298
157.99.66.52,69.178.85.14,123,0.04556699999999836
69.178.85.14,157.99.66.52,488,0
157.99.66.52,41.204.84.102,144,1.8266199999999984
66.201.189.14,41.204.84.253,109,3.3841800000000006
41.204.84.253,66.201.189.14,576,3.38617
41.204.84.253,66.201.189.14,693,0.01846700000000112
66.201.189.14,41.204.84.253,272,0.021156999999995207
41.204.84.102,157.99.66.52,229,1.5904370000000014
157.99.66.52,41.204.84.89,1092,4.996818999999995
41.204.84.89,157.99.66.52,760,4.997025000000001
157.99.66.52,41.204.84.89,127,0.012678000000001077
41.204.84.89,157.99.66.52,739,0.013375999999993837
157.99.66.52,41.204.84.102,464,2.6127370000000028
41.204.84.102,157.99.66.52,219,2.555686999999999
66.201.189.14,41.204.84.253,109,3.224159
41.204.84.253,66.201.189.14,576,3.2268509999999964
41.204.84.253,66.201.189.14,693,0.019117000000001383
66.201.189.14,41.204.84.253,272,0.02016100000000165
157.99.66.52,69.178.85.253,88,0
69.178.85.253,157.99.66.52,595,0
130.68.81.253,66.201.189.14,654,6.977278999999996
130.68.81.253,66.201.189.14,654,0.007587000000000899
130.68.81.253,66.201.189.14,654,0.005540000000003431
157.99.66.52,41.204.84.103,109,7.097466000000004
41.204.84.103,157.99.66.52,472,7.102705999999998
41.204.84.103,157.99.66.52,229,0.10901199999999989
157.99.66.52,41.204.84.103,272,0.18472399999999567
157.99.66.52,41.204.84.102,109,3.446466000000001
110.209.6.53,110.209.6.25,618,0
110.209.6.25,110.209.6.53,1229,0
41.204.84.102,157.99.66.52,79,3.7490919999999974
66.201.189.14,41.204.84.253,109,3.314200999999997
41.204.84.253,66.201.189.14,576,3.3152449999999973
41.204.84.253,66.201.189.14,693,0.01971900000000204
66.201.189.14,41.204.84.253,1184,0.021110000000000184
157.99.66.52,41.204.84.102,179,0.8654219999999953
