source_ip,dest_ip,packet_size,time_diff
45.33.42.209,10.10.6.233,69,0.13859400000001187
10.10.6.233,45.33.42.209,73,0.13855700000021898
178.79.185.4,10.10.6.233,69,0.014364000000568922
10.10.6.233,178.79.185.4,73,0.01419499999974505
45.79.202.75,10.10.6.233,69,0.09347499999967113
10.10.6.233,45.79.202.75,73,0.09403300000030868
139.162.161.202,10.10.6.233,69,0.020029999999678694
10.10.6.233,139.162.161.202,73,0.017127999999502208
173.230.156.102,10.10.6.233,69,0.14031900000009045
10.10.6.233,173.230.156.102,73,0.14067199999954028
178.79.185.4,10.10.6.233,69,0.014149999999972351
10.10.6.233,178.79.185.4,73,0.013492000000042026
139.162.191.239,10.10.6.233,69,0.027216000000407803
139.162.161.202,10.10.6.233,69,0.015905000000202563
178.79.185.4,10.10.6.233,69,0.01353800000015326
45.33.71.24,10.10.6.233,69,0.07856799999990471
45.32.84.185,10.10.6.233,69,0.15565000000060536
10.10.6.233,139.162.191.239,73,0.08407100000022183
45.63.31.124,10.10.6.233,69,0.28765000000021246
10.10.6.233,139.162.161.202,73,0.07476900000074238
10.10.6.233,45.32.84.185,73,0.1828319999995074
10.10.6.233,45.33.71.24,73,0.10670800000025338
10.10.6.233,178.79.185.4,73,0.06451999999990221
10.10.6.233,45.63.31.124,73,0.289560000000165
107.191.49.42,10.10.6.233,69,0.11949400000048627
10.10.6.233,107.191.49.42,73,0.11937899999975343
72.14.183.218,10.10.6.233,69,0.12144399999942834
178.79.185.4,10.10.6.233,69,0.06461899999976595
139.162.161.202,10.10.6.233,69,0.07479500000044936
45.79.202.75,10.10.6.233,69,0.09392000000025291
139.162.191.239,10.10.6.233,69,0.08104499999990367
45.63.30.16,10.10.6.233,69,0.2973170000004757
45.33.42.209,10.10.6.233,69,0.1410619999996925
173.230.156.102,10.10.6.233,69,0.14081200000055105
45.33.71.24,10.10.6.233,69,0.11820900000020629
107.191.49.42,10.10.6.233,69,0.1187419999996564
45.118.134.128,10.10.6.233,69,0.24309900000025664
45.32.84.185,10.10.6.233,69,0.18276699999933044
45.63.31.124,10.10.6.233,69,0.29723399999966205
10.10.6.233,45.63.30.16,72,0.6012829999999667
10.10.6.233,45.63.31.124,72,0.32678799999939656
10.10.6.233,45.118.134.128,72,0.4184979999999996
10.10.6.233,45.33.42.209,72,0.4070529999999053
10.10.6.233,72.14.183.218,72,0.4395699999995486
10.10.6.233,45.32.84.185,72,0.32728600000064034
10.10.6.233,173.230.156.102,72,0.39636200000040844
10.10.6.233,107.191.49.42,72,0.3258219999997891
10.10.6.233,45.79.202.75,72,0.4034700000001976
10.10.6.233,45.33.71.24,72,0.32720900000003894
10.10.6.233,139.162.191.239,72,0.33160599999973783
10.10.6.233,139.162.161.202,72,0.3274359999995795
10.10.6.233,178.79.185.4,72,0.32712400000036723
10.10.6.233,176.58.118.240,576,4.8468919999995705
176.58.118.240,10.10.6.233,70,4.853198999999222
10.10.6.233,176.58.118.240,73,0.5088350000005448
10.10.6.233,176.58.118.240,117,2.89999998130952e-05
10.10.6.233,176.58.118.240,81,1.1999999514955562e-05
176.58.118.240,10.10.6.233,69,0.5023880000007921
176.58.118.240,10.10.6.233,83,3.99999953515362e-06
176.58.118.240,10.10.6.233,1434,0.007427000000461703
176.58.118.240,10.10.6.233,647,0.002059999999801221
176.58.118.240,10.10.6.233,988,0.03797299999951065
10.10.6.233,176.58.118.240,81,0.09647800000038842
10.10.6.233,176.58.118.240,81,0.000135999999656633
176.58.118.240,10.10.6.233,988,0.03936100000009901
176.58.118.240,10.10.6.233,1048,0.042233000000123866
10.10.6.233,176.58.118.240,73,0.07099600000037753
10.10.6.233,176.58.118.240,81,0.01329399999940506
176.58.118.240,10.10.6.233,69,0.03263500000048225
176.58.118.240,10.10.6.233,1003,0.006574000000000524
176.58.118.240,10.10.6.233,998,0.04179799999928946
10.10.6.233,176.58.118.240,82,0.07825300000058633
176.58.118.240,10.10.6.233,1092,0.03811000000041531
10.10.6.233,176.58.118.240,73,0.043786999999611
176.58.118.240,10.10.6.233,1119,0.0402669999994032
10.10.6.233,176.58.118.240,82,0.017400000000634464
176.58.118.240,10.10.6.233,69,0.026277000000845874
176.58.118.240,10.10.6.233,1081,0.012646999999560649
176.58.118.240,10.10.6.233,1040,0.04285199999958422
10.10.6.233,176.58.118.240,82,0.08673899999939749
176.58.118.240,10.10.6.233,1041,0.042329000000790984
176.58.118.240,10.10.6.233,1097,0.042942000000039116
10.10.6.233,176.58.118.240,73,0.0973840000006021
176.58.118.240,10.10.6.233,1030,0.031775999999808846
10.10.6.233,176.58.118.240,82,0.014733999999407388
176.58.118.240,10.10.6.233,69,0.020692000000053667
176.58.118.240,10.10.6.233,1011,0.02606500000001688
176.58.118.240,10.10.6.233,1097,0.03404999999929714
10.10.6.233,176.58.118.240,82,0.09212200000001758
176.58.118.240,10.10.6.233,1170,0.04131800000050134
176.58.118.240,10.10.6.233,1060,0.03977699999995821
176.58.118.240,10.10.6.233,1044,0.038738000000194006
10.10.6.233,176.58.118.240,73,0.12400799999977608
176.58.118.240,10.10.6.233,1047,0.03915599999982078
176.58.118.240,10.10.6.233,69,0.021867999999813037
176.58.118.240,10.10.6.233,1106,0.02061500000036176
176.58.118.240,10.10.6.233,1061,0.03745900000012625
10.10.6.233,176.58.118.240,73,0.11489000000074157
176.58.118.240,10.10.6.233,1065,0.040193999999246444
176.58.118.240,10.10.6.233,69,0.02014099999996688
176.58.118.240,10.10.6.233,1155,0.024822000000312983
10.10.6.233,176.58.118.240,73,0.06937899999957153
176.58.118.240,10.10.6.233,69,0.02332100000057835
10.10.6.233,176.58.118.240,73,0.022162999999636668
176.58.118.240,10.10.6.233,1232,0.011900999999852502
176.58.118.240,10.10.6.233,69,0.01598699999976816
10.10.6.233,176.58.118.240,73,0.023276000000805652
176.58.118.240,10.10.6.233,69,0.01387700000032055
10.10.6.233,176.58.118.240,73,0.013823999999658554
176.58.118.240,10.10.6.233,1097,0.013914999999542488
176.58.118.240,10.10.6.233,69,0.03369300000031217
176.58.118.240,10.10.6.233,1099,0.010830000000169093
176.58.118.240,10.10.6.233,1159,0.03993300000001909
10.10.6.233,176.58.118.240,73,0.12564000000020314
176.58.118.240,10.10.6.233,1183,0.03981299999941257
176.58.118.240,10.10.6.233,69,0.02426000000014028
176.58.118.240,10.10.6.233,1126,0.010150000000066939
176.58.118.240,10.10.6.233,1111,0.041032999999515596
176.58.118.240,10.10.6.233,1219,0.04108500000074855
176.58.118.240,10.10.6.233,1182,0.042392999999719905
176.58.118.240,10.10.6.233,1150,0.036176999999952386
176.58.118.240,10.10.6.233,1155,0.04179999999996653
176.58.118.240,10.10.6.233,1215,0.03955800000039744
176.58.118.240,10.10.6.233,1168,0.04179999999996653
176.58.118.240,10.10.6.233,1179,0.03992699999980687
176.58.118.240,10.10.6.233,1164,0.0383719999999812
10.10.6.233,176.58.118.240,73,0.4223969999993642
176.58.118.240,10.10.6.233,69,0.029094999999870197
176.58.118.240,10.10.6.233,1306,0.013995000000250002
176.58.118.240,10.10.6.233,1270,0.041024999999535794
176.58.118.240,10.10.6.233,1199,0.03911100000004808
176.58.118.240,10.10.6.233,1235,0.04417800000010175
176.58.118.240,10.10.6.233,1285,0.0367260000002716
176.58.118.240,10.10.6.233,1239,0.037846999999601394
176.58.118.240,10.10.6.233,1229,0.04315200000019104
176.58.118.240,10.10.6.233,1212,0.03509200000007695
176.58.118.240,10.10.6.233,1288,0.03864999999950669
176.58.118.240,10.10.6.233,1318,0.044561000000612694
176.58.118.240,10.10.6.233,1191,0.0388729999995121
176.58.118.240,10.10.6.233,1168,0.0363550000001851
10.10.6.233,176.58.118.240,73,0.4998650000006819
176.58.118.240,10.10.6.233,1180,0.042894000000160304
176.58.118.240,10.10.6.233,69,0.017393000000083703
176.58.118.240,10.10.6.233,1248,0.022775999999794294
176.58.118.240,10.10.6.233,1198,0.04064600000037899
176.58.118.240,10.10.6.233,1187,0.038408999999774096
176.58.118.240,10.10.6.233,1287,0.03971300000011979
176.58.118.240,10.10.6.233,1295,0.04136000000016793
176.58.118.240,10.10.6.233,1194,0.040650999999343185
176.58.118.240,10.10.6.233,1193,0.04009700000005978
176.58.118.240,10.10.6.233,1190,0.04022400000030757
176.58.118.240,10.10.6.233,1227,0.03767200000038429
176.58.118.240,10.10.6.233,1173,0.040957999999591266
176.58.118.240,10.10.6.233,1190,0.04202499999973952
176.58.118.240,10.10.6.233,1271,0.03855199999998149
176.58.118.240,10.10.6.233,1330,0.04080400000020745
176.58.118.240,10.10.6.233,1240,0.03877199999988079
176.58.118.240,10.10.6.233,1225,0.041194000000359665
176.58.118.240,10.10.6.233,1268,0.04803799999990588
10.10.6.233,176.58.118.240,73,0.6762029999999868
176.58.118.240,10.10.6.233,1237,0.033902000000125554
176.58.118.240,10.10.6.233,69,0.01906700000017736
176.58.118.240,10.10.6.233,1185,0.020971999999346735
176.58.118.240,10.10.6.233,1167,0.04767400000037014
176.58.118.240,10.10.6.233,1248,0.03683600000022125
176.58.118.240,10.10.6.233,1296,0.05155399999966903
176.58.118.240,10.10.6.233,1179,0.03201199999966775
176.58.118.240,10.10.6.233,1196,0.04181700000026467
176.58.118.240,10.10.6.233,1263,0.037475000000085856
176.58.118.240,10.10.6.233,1195,0.04551100000026054
176.58.118.240,10.10.6.233,1159,0.04063799999948969
176.58.118.240,10.10.6.233,1195,0.03188399999999092
176.58.118.240,10.10.6.233,1257,0.04291600000033213
176.58.118.240,10.10.6.233,1209,0.03822599999966769
176.58.118.240,10.10.6.233,1143,0.04036499999983789
176.58.118.240,10.10.6.233,1200,0.039376000000629574
176.58.118.240,10.10.6.233,1158,0.04015999999955966
176.58.118.240,10.10.6.233,1428,0.04028699999980745
176.58.118.240,10.10.6.233,1168,0.04266800000004878
176.58.118.240,10.10.6.233,1242,0.03741600000012113
176.58.118.240,10.10.6.233,1252,0.039032000000588596
176.58.118.240,10.10.6.233,1210,0.04373699999996461
176.58.118.240,10.10.6.233,1171,0.03931899999952293
176.58.118.240,10.10.6.233,1220,0.04114300000037474
176.58.118.240,10.10.6.233,1190,0.04151499999989028
176.58.118.240,10.10.6.233,1220,0.038153999999849475
176.58.118.240,10.10.6.233,1218,0.039364999999634165
10.10.6.233,176.58.118.240,73,1.037970999999743
176.58.118.240,10.10.6.233,69,0.0275420000007216
176.58.118.240,10.10.6.233,1273,0.012108999999327352
176.58.118.240,10.10.6.233,1299,0.04236800000035146
176.58.118.240,10.10.6.233,1258,0.03906300000016927
176.58.118.240,10.10.6.233,1213,0.04130399999939982
176.58.118.240,10.10.6.233,1246,0.038390000000617874
176.58.118.240,10.10.6.233,1201,0.05236499999955413
176.58.118.240,10.10.6.233,1201,0.044050000000424916
176.58.118.240,10.10.6.233,1206,0.03980299999966519
176.58.118.240,10.10.6.233,1278,0.03984800000034738
176.58.118.240,10.10.6.233,1291,0.04006500000014057
176.58.118.240,10.10.6.233,1285,0.0421040000001085
176.58.118.240,10.10.6.233,1299,0.03967499999998836
176.58.118.240,10.10.6.233,1295,0.03838199999972858
176.58.118.240,10.10.6.233,1258,0.04014499999993859
176.58.118.240,10.10.6.233,1226,0.041001999999934924
176.58.118.240,10.10.6.233,1195,0.04086399999960122
176.58.118.240,10.10.6.233,1354,0.03784300000006624
176.58.118.240,10.10.6.233,1306,0.04009200000018609
176.58.118.240,10.10.6.233,1305,0.04084800000055111
176.58.118.240,10.10.6.233,1307,0.03852599999936501
176.58.118.240,10.10.6.233,1363,0.040860000000066066
176.58.118.240,10.10.6.233,1287,0.04317200000059529
176.58.118.240,10.10.6.233,1319,0.04014199999983248
176.58.118.240,10.10.6.233,1296,0.03911900000002788
